location_id,location,year,sex,age_group,cause,measure,metric,value,upper,lower
64,High-income,1983,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.3463665372635831,0.3558773618583666,0.3297393224912232
64,High-income,1983,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,7198.821430171105,7397.94993331277,6850.035778481331
44635,High SDI,1983,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,147664041.58821398,154081666.27789232,139280535.4391303
44635,High SDI,1983,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.3070738896737601,0.3205494335600899,0.2901778528289973
44635,High SDI,1983,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,7756.109817909519,8093.197990005482,7315.762976173053
64,High-income,1984,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,61037801.51945201,62771911.7934045,58048839.58650368
64,High-income,1984,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.3438721994552464,0.3535968113615689,0.3267550085836286
64,High-income,1984,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,7000.497326257549,7199.384475434632,6657.689762763936
44639,Middle SDI,1984,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,28527424.81456002,32526426.789282877,24910572.613851707
44639,Middle SDI,1984,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.1177715727891376,0.1340046644492642,0.1034775496975266
44639,Middle SDI,1984,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,5310.90152986762,6055.388837907405,4637.558386877615
1,Global,1984,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,289597608.3754939,317421942.6498596,261021918.83428025
1,Global,1984,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.1277524100600605,0.14088915881689,0.115198615506012
1,Global,1984,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,6024.311407049312,6603.123004641223,5429.869852669406
44637,Low SDI,1982,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,25789477.66416793,31650173.969042312,20459310.706913333
44637,Low SDI,1982,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.0373820535524256,0.0461954264398161,0.029794985928048
44637,Low SDI,1982,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,3881.360949564585,4763.405870024624,3079.161612612061
44634,High-middle SDI,1984,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,55799981.59228986,62932647.51064233,47538322.729812585
44634,High-middle SDI,1984,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.1538554513878768,0.173705276489361,0.1309693063467159
44634,High-middle SDI,1984,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,5576.307943485823,6289.102831293372,4750.688424866346
44635,High SDI,1984,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,147822746.04515958,154650397.89506483,139313905.22868726
44635,High SDI,1984,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.3080480762363819,0.3219687455867763,0.2908520376230257
44635,High SDI,1984,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,7676.555080704117,8031.120578233547,7234.684076761064
166,Sub-Saharan Africa,1985,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,13766561.751857933,17287699.077748295,10852499.531163773
166,Sub-Saharan Africa,1985,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.0306860889248798,0.0385284196314581,0.0241604416250503
166,Sub-Saharan Africa,1985,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,3227.540461328287,4053.063449133916,2544.3449115862304
158,South Asia,1985,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,41602719.364315584,51458217.49420677,32078650.929366205
158,South Asia,1985,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.0594169480656586,0.0732966781618416,0.0458200357608936
158,South Asia,1985,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,4218.896665925335,5218.334415105159,3253.068922445721
64,High-income,1985,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,60777935.887950286,62537756.2236633,57719253.95952553
64,High-income,1985,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.3414372260936059,0.3513265362672538,0.3245191258378821
64,High-income,1985,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,6924.039474432979,7124.524490818715,6575.583507596722
1,Global,1985,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,290003086.7279549,316914224.413241,261967186.19362167
1,Global,1985,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.1290055035111607,0.1417777827653829,0.1172005619639272
1,Global,1985,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,5923.20029071658,6472.849814656065,5350.577922902812
44639,Middle SDI,1985,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,28665697.76687408,32147721.495291933,25153211.40004248
44639,Middle SDI,1985,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.1202874673005974,0.135393715169143,0.105314687576633
44639,Middle SDI,1985,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,5220.696901314829,5854.855212655951,4580.990627971672
166,Sub-Saharan Africa,1986,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,13871892.784578083,17032842.11679849,10942473.949006444
166,Sub-Saharan Africa,1986,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.0304512078181602,0.0372082482675441,0.0239869690808818
166,Sub-Saharan Africa,1986,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,3162.3390105973813,3882.9323383453634,2494.527082840422
44634,High-middle SDI,1985,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,55811956.16871741,62957732.10085193,47637897.80044431
44634,High-middle SDI,1985,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.1545981998125455,0.1743025615343808,0.131937152783727
44634,High-middle SDI,1985,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,5444.61061976188,6141.700816868166,4647.208628261754
44635,High SDI,1985,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,147065928.0550459,154203322.3778732,138521528.5753555
44635,High SDI,1985,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.3091788157777291,0.3242503100548504,0.2924144917194893
44635,High SDI,1985,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,7549.640072501218,7916.038727209953,7111.012706119088
103,Latin America and Caribbean,1983,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,12122064.830877433,12486027.966490775,11752824.299187772
103,Latin America and Caribbean,1983,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.1039824593705271,0.1071666984663617,0.1007417760182995
103,Latin America and Caribbean,1983,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,3538.925975517988,3645.181684650325,3431.1295788610323
158,South Asia,1986,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,43001019.8716796,52280542.10385896,33303888.586869936
158,South Asia,1986,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.0617153580436639,0.0747531998709074,0.0477807779141434
158,South Asia,1986,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,4273.044543672383,5195.157832157789,3309.4331212112056
31,"Central Europe, Eastern Europe, and Central Asia",1983,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,45814659.17525956,46897232.22339038,44336230.8041964
31,"Central Europe, Eastern Europe, and Central Asia",1983,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.3665950018208769,0.3748684367682794,0.3547455195179265
31,"Central Europe, Eastern Europe, and Central Asia",1983,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,11321.545297732822,11589.0666549393,10956.201670305298
1,Global,1986,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,288622901.52894086,315182808.1212209,261393395.34171143
1,Global,1986,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.1293517833759508,0.1411573738538635,0.1177007064704086
1,Global,1986,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,5789.448394310423,6322.210028121014,5243.25535128292
64,High-income,1986,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,59559810.6433652,61322514.7206391,56539952.49200232
64,High-income,1986,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.336872334066502,0.3470066444744992,0.3198649473010519
64,High-income,1986,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,6740.9627190626525,6940.465073776181,6399.176017672892
158,South Asia,1987,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,44387369.132538855,53179644.25015911,34151544.133622706
158,South Asia,1987,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.0646674591365842,0.0777793397852493,0.0498171786933941
158,South Asia,1987,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,4325.453193357488,5182.241401976711,3327.9941685613094
166,Sub-Saharan Africa,1987,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,14004822.86792358,17056791.132242907,11081227.808378153
166,Sub-Saharan Africa,1987,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.0302249974720901,0.0365793749909241,0.0239123743654548
166,Sub-Saharan Africa,1987,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,3104.34285029874,3780.8495044727288,2456.291710640577
44634,High-middle SDI,1986,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,56148160.03836924,62894584.37795176,48113303.26633264
44634,High-middle SDI,1986,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.1570924534130024,0.1759077470203849,0.1353211428756129
44634,High-middle SDI,1986,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,5349.0315530336975,5991.738930050527,4583.579891423406
137,North Africa and Middle East,1983,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,21435452.79519241,25222784.374136783,17996378.957815554
137,North Africa and Middle East,1983,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.12452404178837,0.1463193919978848,0.1040649718849806
137,North Africa and Middle East,1983,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,7597.178051778326,8939.488504525858,6378.2975118895465
1,Global,1987,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,290245245.24727774,315096865.126113,262634681.21067825
1,Global,1987,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.1312085638849257,0.1427196444153433,0.118899606740915
1,Global,1987,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,5719.930055754952,6209.686666093364,5175.802295953958
64,High-income,1987,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,58189004.35508598,59985374.252466924,55167122.52606057
64,High-income,1987,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.3318041350430731,0.3422056067224011,0.3144322993702312
64,High-income,1987,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,6541.743344383344,6743.6954305289,6202.016353663454
44639,Middle SDI,1986,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,28912709.74176872,32315661.400375366,25333608.61978809
44639,Middle SDI,1986,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.1218752725042551,0.1366500329048821,0.1069523210503595
44639,Middle SDI,1986,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,5154.229984284875,5760.869611995866,4516.188428012139
44639,Middle SDI,1987,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,29078957.11719841,32355845.86306568,25452310.36712675
44639,Middle SDI,1987,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.1261289289682321,0.1401897600545252,0.1118424342890645
44639,Middle SDI,1987,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,5076.101383208435,5648.123943318718,4443.024120146645
4,"Southeast Asia, East Asia, and Oceania",1983,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,93362534.72913864,105821332.9922819,77220245.84978345
4,"Southeast Asia, East Asia, and Oceania",1983,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.1765231258060053,0.1998726640082125,0.1462697533053611
4,"Southeast Asia, East Asia, and Oceania",1983,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,6322.03119022478,7165.676999979427,5228.958320331381
44635,High SDI,1986,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,143887623.48514506,150420300.24241102,135915624.3041074
44635,High SDI,1986,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.3082691635488844,0.3221075397507927,0.2911519810384111
44635,High SDI,1986,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,7302.600542175193,7634.147673707256,6898.004760192067
158,South Asia,1988,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,45572230.73472493,54580791.2387194,35178223.971512385
158,South Asia,1988,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.0679882242540137,0.0816465055926975,0.0526455624819519
158,South Asia,1988,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,4357.331791142485,5218.674026175439,3363.521846434508
1,Global,1988,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,293967746.63255805,319714193.30204165,266385072.84973693
1,Global,1988,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.1336682455630402,0.1453898218641534,0.1213471040033755
1,Global,1988,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,5694.020169323866,6192.717010401816,5159.75645283671
64,High-income,1988,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,57699230.75253213,59496767.72094852,54617487.045196496
64,High-income,1988,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.3276704483967512,0.3378957189470049,0.3099307880198537
64,High-income,1988,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,6441.554542071265,6642.231956179346,6097.508011180274
166,Sub-Saharan Africa,1988,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,14159451.21989694,17070135.056283288,11200733.826298606
166,Sub-Saharan Africa,1988,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.030036416523659,0.036000405703133,0.0237252811129875
166,Sub-Saharan Africa,1988,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,3050.2309477957974,3677.250863971565,2412.8636360560818
44639,Middle SDI,1988,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Number,29253087.57316789,32558813.76462132,25794031.651142277
44639,Middle SDI,1988,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Percent,0.1297157412631021,0.1433481187056972,0.1152644665436698
44639,Middle SDI,1988,Both,All ages,Cardiovascular diseases,YLLs (Years of Life Lost),Rate,5001.7544650232185,5566.974484854982,4410.31780523534
